"timestamp_normalizzato","target","evja_temp"
"2021_9_15_11_3",22.914,22.4
"2021_9_15_12_0",22.693,22.4
"2021_9_15_12_1",23.927,24.8
"2021_9_15_12_2",26.41,26.1
"2021_9_15_12_3",26.66,26.8
"2021_9_15_13_0",25.413,26
"2021_9_15_13_1",26.401,26.9
"2021_9_15_13_2",26.799,28.4
"2021_9_15_13_3",27.424,28.9
"2021_9_15_14_0",28.743,29.5
"2021_9_15_14_1",28.208,28
"2021_9_15_14_2",27.616,28.4
"2021_9_15_14_3",29.073,30
"2021_9_15_15_0",29.991,30.7
"2021_9_15_15_1",28.798,29.6
"2021_9_15_15_2",29.616,30
"2021_9_15_15_3",28.334,28.4
"2021_9_15_16_0",27.967,28.9
"2021_9_15_16_1",28.986,28.9
"2021_9_15_16_2",27.181,27.3
"2021_9_15_16_3",27.356,27.3
"2021_9_15_17_0",26.562,26.6
"2021_9_15_17_1",26.959,26.9
"2021_9_15_17_2",26.607,26.4
"2021_9_15_17_3",25.571,25.4
"2021_9_15_18_0",25.013,25.3
"2021_9_15_18_1",25.702,25.7
"2021_9_15_18_2",25.33,25.3
"2021_9_15_18_3",24.742,24.6
"2021_9_15_19_0",24.186,24
"2021_9_15_19_1",23.645,23.4
"2021_9_15_19_2",23.102,22.6
"2021_9_15_19_3",22.335,21.7
"2021_9_15_20_0",21.682,21
"2021_9_15_20_1",21.208,20.5
"2021_9_15_20_2",20.795,20.1
"2021_9_15_20_3",20.396,19.7
"2021_9_15_21_0",20.17,19.5
"2021_9_15_21_1",19.958,19.3
"2021_9_15_21_2",19.668,19
"2021_9_15_21_3",19.636,19
"2021_9_15_22_0",19.656,19.2
"2021_9_15_22_1",19.921,19.4
"2021_9_15_22_2",20.147,19.6
"2021_9_15_22_3",20.317,19.6
"2021_9_15_23_0",20.165,19.4
"2021_9_15_23_1",20.119,19.5
"2021_9_15_23_2",20.174,19.6
"2021_9_15_23_3",20.162,19.5
"2021_9_16_0_0",19.9,19.1
"2021_9_16_0_1",19.607,18.9
"2021_9_16_0_2",19.45,18.7
"2021_9_16_0_3",19.32,18.7
"2021_9_16_1_0",19.534,18.9
"2021_9_16_1_1",19.636,18.9
"2021_9_16_1_2",19.653,18.9
"2021_9_16_1_3",19.502,19
"2021_9_16_2_0",19.674,19.1
"2021_9_16_2_1",19.789,19.2
"2021_9_16_2_2",19.903,19.4
"2021_9_16_2_3",20.062,19.5
"2021_9_16_3_0",20.028,19.4
"2021_9_16_3_1",19.676,19.2
"2021_9_16_3_2",19.54,18.8
"2021_9_16_3_3",19.127,18.4
"2021_9_16_4_0",18.799,18.1
"2021_9_16_4_1",18.715,18.1
"2021_9_16_4_2",18.901,18.2
"2021_9_16_4_3",19.048,18.4
"2021_9_16_5_0",19.051,18.4
"2021_9_16_5_1",19.063,18.6
"2021_9_16_5_2",19.23,18.6
"2021_9_16_5_3",19.163,18.4
"2021_9_16_6_0",18.996,18.1
"2021_9_16_6_1",18.701,17.9
"2021_9_16_6_2",18.61,17.8
"2021_9_16_6_3",18.533,17.8
"2021_9_16_7_0",18.524,17.8
"2021_9_16_7_1",18.497,17.7
"2021_9_16_7_2",18.617,17.9
"2021_9_16_7_3",18.877,18.3
"2021_9_16_8_0",19.323,18.7
"2021_9_16_8_1",19.798,19.1
"2021_9_16_8_2",20.423,19.8
"2021_9_16_8_3",20.951,20.1
"2021_9_16_8_3",20.951,20.1
"2021_9_16_9_0",20.811,20.1
"2021_9_16_9_1",21.182,20.5
"2021_9_16_9_2",21.369,20.6
"2021_9_16_9_3",21.482,20.6
"2021_9_16_10_0",21.206,20.5
"2021_9_16_10_1",21.519,20.7
"2021_9_16_10_2",21.551,20.7
"2021_9_16_10_3",21.724,20.9
"2021_9_16_11_0",22.082,21.1
"2021_9_16_11_1",22.085,21.3
"2021_9_16_11_2",22.317,21.6
"2021_9_16_11_3",22.565,21.9
"2021_9_16_12_0",23.895,23.2
"2021_9_16_12_1",24.762,24.2
"2021_9_16_12_2",24.785,24.1
"2021_9_16_12_3",24.679,24.3
"2021_9_16_13_0",25.075,24.6
"2021_9_16_13_1",24.622,24.2
"2021_9_16_13_2",24.64,24.2
"2021_9_16_13_3",24.186,23.6
"2021_9_16_14_0",24.37,23.5
"2021_9_16_14_1",24.323,24.3
"2021_9_16_14_2",24.838,24.1
"2021_9_16_14_3",24.631,24.4
"2021_9_16_15_0",24.794,24
"2021_9_16_15_1",23.575,23.3
"2021_9_16_15_2",23.22,22.8
"2021_9_16_15_3",22.802,22.4
"2021_9_16_16_0",22.684,22
"2021_9_16_16_1",22.758,22.5
"2021_9_16_16_2",23.88,22.9
"2021_9_16_16_3",23.325,22.6
"2021_9_16_17_0",23.34,22.9
"2021_9_16_17_1",23.878,23.1
"2021_9_16_17_2",25.205,23.9
"2021_9_16_17_3",25.963,23.9
"2021_9_16_18_0",23.856,22.8
"2021_9_16_18_1",22.502,21.9
"2021_9_16_18_2",22.711,22
"2021_9_16_18_3",23.015,22.1
"2021_9_16_19_0",22.428,21.4
"2021_9_16_19_1",21.652,20.8
"2021_9_16_19_2",21.282,20.4
"2021_9_16_19_3",20.977,20.2
"2021_9_16_20_0",20.714,20
"2021_9_16_20_1",20.616,19.8
"2021_9_16_20_2",20.716,19.9
"2021_9_16_20_3",20.655,19.7
"2021_9_16_21_0",20.598,19.8
"2021_9_16_21_1",20.607,19.7
"2021_9_16_21_2",20.412,19.4
"2021_9_16_21_3",20.097,19.2
"2021_9_16_22_0",20.198,19.4
"2021_9_16_22_1",20.189,19.4
"2021_9_16_22_2",20.128,19.2
"2021_9_16_22_3",20.117,19.2
"2021_9_16_23_0",20.052,19.1
"2021_9_16_23_1",19.923,19.1
"2021_9_16_23_2",19.949,19.1
"2021_9_16_23_3",19.997,19.1
"2021_9_17_0_0",20.019,19
"2021_9_17_0_1",19.215,18.3
"2021_9_17_0_2",18.595,17.7
"2021_9_17_0_3",18.394,17.6
"2021_9_17_1_0",18.389,17.4
"2021_9_17_1_1",18.338,17.2
"2021_9_17_1_2",18.124,17
"2021_9_17_1_3",18.013,17
"2021_9_17_2_0",17.965,16.9
"2021_9_17_2_1",17.949,16.9
"2021_9_17_2_2",17.926,17.1
"2021_9_17_2_3",18.005,17.1
"2021_9_17_3_0",18.118,17.3
"2021_9_17_3_1",18.277,17.3
"2021_9_17_3_2",18.151,17.3
"2021_9_17_3_3",18.27,17.4
"2021_9_17_4_0",18.249,17.4
"2021_9_17_4_1",18.277,17.4
"2021_9_17_4_2",18.332,17.4
"2021_9_17_4_3",18.296,17.4
"2021_9_17_5_0",18.258,17.2
"2021_9_17_5_1",18.195,17.3
"2021_9_17_5_2",18.079,17.2
"2021_9_17_5_3",18.06,17.2
"2021_9_17_6_0",18.1,17.1
"2021_9_17_6_1",18.175,17.2
"2021_9_17_6_2",18.192,17.2
"2021_9_17_6_3",18.137,17.2
"2021_9_17_7_0",17.949,17.1
"2021_9_17_7_1",18.105,17.2
"2021_9_17_7_2",18.18,17.2
"2021_9_17_7_3",18.436,17.5
"2021_9_17_8_0",18.692,17.8
"2021_9_17_8_1",18.998,17.9
"2021_9_17_8_2",19.074,18.1
"2021_9_17_8_3",19.161,18.2
"2021_9_17_9_0",19.453,18.4
"2021_9_17_9_1",19.509,18.7
"2021_9_17_9_2",20.382,19.4
"2021_9_17_9_3",21.141,20
"2021_9_17_10_0",21.143,20.5
"2021_9_17_10_1",23.297,22.1
"2021_9_17_10_2",22.543,22
"2021_9_17_10_3",23.608,23.2
"2021_9_17_11_0",24.644,23.9
"2021_9_17_11_1",24.012,23.6
"2021_9_17_11_2",24.833,23.9
"2021_9_17_11_3",24.095,23.8
"2021_9_17_12_0",25.302,24.8
"2021_9_17_12_1",24.481,24.4
"2021_9_17_12_2",26.781,25.8
"2021_9_17_12_3",28.309,27.6
"2021_9_17_13_0",25.904,26.8
"2021_9_17_13_1",27.707,28.8
"2021_9_17_13_2",29.237,31.6
"2021_9_17_13_3",29.798,32.3
"2021_9_17_14_0",29.803,30
"2021_9_17_14_1",26.297,25.8
"2021_9_17_14_2",27.73,30.4
"2021_9_17_14_3",28.698,31.4
"2021_9_17_15_0",28.588,31.7
"2021_9_17_15_1",28.413,31.4
"2021_9_17_15_2",27.645,29.5
"2021_9_17_15_3",27.107,28.3
"2021_9_17_16_0",27.938,28.9
"2021_9_17_16_1",27.639,27.2
"2021_9_17_16_2",27.573,27.3
"2021_9_17_16_3",27.117,26.8
"2021_9_17_17_0",26.971,26.5
"2021_9_17_17_1",26.833,26.1
"2021_9_17_17_2",26.358,25.6
"2021_9_17_17_3",25.656,25.3
"2021_9_17_18_0",25.109,24.7
"2021_9_17_18_1",24.549,24.3
"2021_9_17_18_2",24.071,23.7
"2021_9_17_18_3",23.504,23.1
"2021_9_17_19_0",22.631,22.4
"2021_9_17_19_1",21.857,21.5
"2021_9_17_19_2",21.12,20.6
"2021_9_17_19_3",20.576,20
"2021_9_17_20_0",19.872,19.3
"2021_9_17_20_1",19.601,18.9
"2021_9_17_20_2",19.304,18.6
"2021_9_17_20_3",19.175,18.5
"2021_9_17_21_0",19.215,18.6
"2021_9_17_21_1",19.252,18.6
"2021_9_17_21_2",19.215,18.4
"2021_9_17_21_3",19.099,18.2
"2021_9_17_22_0",19.194,18.6
"2021_9_17_22_1",19.799,18.9
"2021_9_17_22_2",19.854,18.8
"2021_9_17_22_3",19.575,18.7
"2021_9_17_23_0",19.3,18.5
"2021_9_17_23_1",19.041,18.3
"2021_9_17_23_2",18.947,18
"2021_9_17_23_3",18.794,17.9
"2021_9_18_0_0",18.793,17.9
"2021_9_18_0_1",18.683,17.8
"2021_9_18_0_2",18.553,17.5
"2021_9_18_0_3",18.12,17.4
"2021_9_18_1_0",17.822,17.1
"2021_9_18_1_1",17.642,16.9
"2021_9_18_1_2",17.503,16.5
"2021_9_18_1_3",17.141,16.2
"2021_9_18_2_0",17.07,16.2
"2021_9_18_2_1",17.229,16.2
"2021_9_18_2_2",17.497,16.6
"2021_9_18_2_3",18.016,17.2
"2021_9_18_3_0",18.329,17.4
"2021_9_18_3_1",18.218,17.4
"2021_9_18_3_2",18.161,17.3
"2021_9_18_3_3",18.145,17.3
"2021_9_18_4_0",18.004,17.1
"2021_9_18_4_1",17.742,16.9
"2021_9_18_4_2",17.562,16.6
"2021_9_18_4_3",17.653,16.6
"2021_9_18_5_0",17.561,16.7
"2021_9_18_5_1",17.613,16.8
"2021_9_18_5_2",17.816,17
"2021_9_18_5_3",17.964,17.1
"2021_9_18_6_0",17.953,17.1
"2021_9_18_6_1",18.111,17.4
"2021_9_18_6_2",18.285,17.4
"2021_9_18_6_3",18.063,17.4
"2021_9_18_7_0",18.027,17.4
"2021_9_18_7_1",18.241,17.6
"2021_9_18_7_2",18.273,17.6
"2021_9_18_7_3",18.429,17.6
"2021_9_18_8_0",18.515,17.7
"2021_9_18_8_1",18.723,18.1
"2021_9_18_8_2",19.401,18.4
"2021_9_18_8_3",20.037,19.2
"2021_9_18_9_0",20.04,19.3
"2021_9_18_9_1",20.253,19.5
"2021_9_18_9_2",21.248,20.6
"2021_9_18_9_3",22.365,21.3
"2021_9_18_10_0",22.899,21.8
"2021_9_18_10_1",22.92,22.8
"2021_9_18_10_2",24.548,23.5
"2021_9_18_10_3",23.211,22.6
"2021_9_18_11_0",22.854,22.6
"2021_9_18_11_1",25.284,24.4
"2021_9_18_11_2",25.409,25.4
"2021_9_18_11_3",25.172,25.6
"2021_9_18_12_0",25.33,24.7
"2021_9_18_12_1",26.25,26.1
"2021_9_18_12_2",26.832,26.3
"2021_9_18_12_3",27.507,26.7
"2021_9_18_13_0",25.263,26.2
"2021_9_18_13_1",27.365,27.3
"2021_9_18_13_2",26.715,27.9
"2021_9_18_13_3",27.416,28.5
"2021_9_18_14_0",28.28,30.7
"2021_9_18_14_1",28.867,31.4
"2021_9_18_14_2",27.419,29.9
"2021_9_18_14_3",27.278,30.1
"2021_9_18_15_0",28.029,29.8
"2021_9_18_15_1",27.341,28.3
"2021_9_18_15_2",28.51,30
"2021_9_18_15_3",25.866,26.8
"2021_9_18_16_0",26.608,27.6
"2021_9_18_16_1",27.923,27.7
"2021_9_18_16_2",27.484,27.4
"2021_9_18_16_3",26.757,26.4
"2021_9_18_17_0",26.858,26.1
"2021_9_18_17_1",26.509,25.8
"2021_9_18_17_2",26.304,25.4
"2021_9_18_17_3",25.512,24.9
"2021_9_18_18_0",25.151,24.5
"2021_9_18_18_1",24.363,23.9
"2021_9_18_18_2",23.893,23.5
"2021_9_18_18_3",23.267,22.8
"2021_9_18_19_0",22.429,22.1
"2021_9_18_19_1",21.603,21.2
"2021_9_18_19_2",21.17,20.7
"2021_9_18_19_3",21.158,20.7
"2021_9_18_20_0",21.257,21
"2021_9_18_20_1",21.525,20.9
"2021_9_18_20_2",21.342,20.8
"2021_9_18_20_3",21.209,20.6
"2021_9_18_21_0",21.182,20.6
"2021_9_18_21_1",21.223,20.5
"2021_9_18_21_2",21.047,20.4
"2021_9_18_21_3",20.972,20.4
"2021_9_18_22_0",21.036,20.4
"2021_9_18_22_1",20.98,20.2
"2021_9_18_22_2",20.771,19.9
"2021_9_18_22_3",20.51,19.7
"2021_9_18_23_0",20.382,19.4
"2021_9_18_23_1",20.132,19.4
"2021_9_18_23_2",20.184,19.4
"2021_9_18_23_3",20.131,19.2
"2021_9_19_0_0",19.979,19
"2021_9_19_0_1",19.799,18.9
"2021_9_19_0_2",19.74,18.8
"2021_9_19_0_3",19.533,18.6
"2021_9_19_1_0",19.243,18.4
"2021_9_19_1_1",19.289,18.4
"2021_9_19_1_2",19.032,18.1
"2021_9_19_1_3",18.915,18
"2021_9_19_2_0",19.002,18.1
"2021_9_19_2_1",18.806,17.9
"2021_9_19_2_2",18.732,17.9
"2021_9_19_2_3",18.843,17.9
"2021_9_19_3_0",18.698,17.8
"2021_9_19_3_1",18.521,17.6
"2021_9_19_3_2",18.516,17.8
"2021_9_19_3_3",18.718,17.9
"2021_9_19_4_0",18.831,17.9
"2021_9_19_4_1",18.869,18
"2021_9_19_4_2",18.958,18
"2021_9_19_4_3",18.88,18
"2021_9_19_5_0",18.759,17.7
"2021_9_19_5_1",18.62,17.7
"2021_9_19_5_2",18.658,17.7
"2021_9_19_5_3",18.588,17.6
"2021_9_19_6_0",18.663,17.6
"2021_9_19_6_1",18.616,17.8
"2021_9_19_6_2",18.733,17.7
"2021_9_19_6_3",18.591,17.7
"2021_9_19_7_0",18.603,17.6
"2021_9_19_7_1",18.613,17.8
"2021_9_19_7_2",18.852,17.9
"2021_9_19_7_3",19.016,18.1
"2021_9_19_8_0",19.448,18.5
"2021_9_19_8_1",19.997,19.2
"2021_9_19_8_2",21.586,20.5
"2021_9_19_8_3",20.506,19.7
"2021_9_19_9_0",20.338,19.5
"2021_9_19_9_1",21.008,20
"2021_9_19_9_2",21.891,21
"2021_9_19_9_3",22.287,20.9
"2021_9_19_10_0",22.06,21.6
"2021_9_19_10_1",23.648,23.2
"2021_9_19_10_2",23.277,22.4
"2021_9_19_10_3",24.344,23.5
"2021_9_19_11_0",24.44,23.5
"2021_9_19_11_1",22.327,21.7
"2021_9_19_11_2",21.181,20.5
"2021_9_19_11_3",20.46,19.5
"2021_9_19_12_0",19.862,19.2
"2021_9_19_12_1",20.434,19.4
"2021_9_19_12_2",21.12,20.4
"2021_9_19_12_3",21.299,20.2
"2021_9_19_13_0",20.372,19.9
"2021_9_19_13_1",22.824,21.7
"2021_9_19_13_2",24.354,22.8
"2021_9_19_13_3",21.798,20.7
"2021_9_19_14_0",20.774,19.9
"2021_9_19_14_1",20.387,19.5
"2021_9_19_14_2",20.521,19.8
"2021_9_19_14_3",20.579,19.8
"2021_9_19_15_0",21.503,23
"2021_9_19_15_1",22.755,22.2
"2021_9_19_15_2",21.999,21.2
"2021_9_19_15_3",21.448,20.6
"2021_9_19_16_0",20.362,19.6
"2021_9_19_16_1",19.99,19.1
"2021_9_19_16_2",21.988,21.5
"2021_9_19_16_3",23.839,22.3
"2021_9_19_17_0",22.757,21.9
"2021_9_19_17_1",22.764,21.5
"2021_9_19_17_2",21.646,21.3
"2021_9_19_17_3",22.262,21.2
"2021_9_19_18_0",21.828,21
"2021_9_19_18_1",21.176,20.4
"2021_9_19_18_2",20.167,19.3
"2021_9_19_18_3",19.448,18.6
"2021_9_19_19_0",19.12,18.2
"2021_9_19_19_1",18.189,17.3
"2021_9_19_19_2",18.042,17
"2021_9_19_19_3",17.852,16.8
"2021_9_19_20_0",17.39,16.6
"2021_9_19_20_1",17.287,16.3
"2021_9_19_20_2",16.811,15.8
"2021_9_19_20_3",16.394,15.4
"2021_9_19_21_0",16.11,15.2
"2021_9_19_21_1",15.933,15
"2021_9_19_21_2",15.621,14.8
"2021_9_19_21_3",15.716,14.7
"2021_9_19_22_0",15.318,14.5
"2021_9_19_22_1",15.212,14.2
"2021_9_19_22_2",15.109,14
"2021_9_19_22_3",14.821,13.9
"2021_9_19_23_0",14.853,13.7
"2021_9_19_23_1",14.503,13.6
"2021_9_19_23_2",14.364,13.4
"2021_9_19_23_3",14.225,13.2
"2021_9_20_0_0",14.044,12.9
"2021_9_20_0_1",13.93,12.9
"2021_9_20_0_2",13.843,13.1
"2021_9_20_0_3",14.186,13.2
"2021_9_20_1_0",14.33,13.3
"2021_9_20_1_1",14.173,13.2
"2021_9_20_1_2",14.009,13
"2021_9_20_1_3",13.943,12.9
"2021_9_20_2_0",13.792,12.7
"2021_9_20_2_1",13.565,12.6
"2021_9_20_2_2",13.222,12.4
"2021_9_20_2_3",13.451,12.4
"2021_9_20_3_0",13.102,12.3
"2021_9_20_3_1",13.005,12
"2021_9_20_3_2",13.017,11.9
"2021_9_20_3_3",13.296,12.1
"2021_9_20_4_0",13.038,12.1
"2021_9_20_4_1",13.002,12
"2021_9_20_4_2",12.903,11.9
"2021_9_20_4_3",12.859,11.7
"2021_9_20_5_0",12.494,11.5
"2021_9_20_5_1",12.184,11.2
"2021_9_20_5_2",12.438,11.2
"2021_9_20_5_3",11.927,11
"2021_9_20_6_0",11.749,10.8
"2021_9_20_6_1",11.921,10.8
"2021_9_20_6_2",11.831,10.7
"2021_9_20_6_3",12.025,11.1
"2021_9_20_7_0",12.27,11.3
"2021_9_20_7_1",12.426,11.4
"2021_9_20_7_2",12.71,11.5
"2021_9_20_7_3",12.984,11.9
"2021_9_20_8_0",13.931,12.9
"2021_9_20_8_1",15.142,14
"2021_9_20_8_2",16.214,14.8
"2021_9_20_8_3",16.902,15.6
"2021_9_20_9_0",18.076,16.5
"2021_9_20_9_1",19.127,17.6
"2021_9_20_9_2",20.196,18.4
"2021_9_20_9_3",21.272,19.5
"2021_9_20_10_0",21.803,20
"2021_9_20_10_1",21.954,20.9
"2021_9_20_10_2",23.557,21.4
"2021_9_20_10_3",24.116,22.3
"2021_9_20_11_0",23.56,22.6
"2021_9_20_11_1",24.64,23.2
"2021_9_20_11_2",24.268,23.7
"2021_9_20_11_3",24.748,24.1
"2021_9_20_12_0",24.81,24.4
"2021_9_20_12_1",26.17,25.2
"2021_9_20_12_2",25.658,26
"2021_9_20_12_3",26.9,25.9
"2021_9_20_13_0",23.927,24.2
"2021_9_20_13_1",25.504,25.9
"2021_9_20_13_2",24.646,27.4
"2021_9_20_13_3",25.205,27.3
"2021_9_20_14_0",25.688,27
"2021_9_20_14_1",26.481,29
"2021_9_20_14_2",26.613,29.8
"2021_9_20_14_3",26.358,29.1
"2021_9_20_15_0",25.277,28
"2021_9_20_15_1",26.396,28.6
"2021_9_20_15_2",26.949,28.5
"2021_9_20_15_3",25.645,27.1
"2021_9_20_16_0",25.791,26.9
"2021_9_20_16_1",25.822,25.9
"2021_9_20_16_2",25.664,25.4
"2021_9_20_16_3",25.392,24.9
"2021_9_20_17_0",25.137,24.3
"2021_9_20_17_1",24.323,23.8
"2021_9_20_17_2",24.25,23.4
"2021_9_20_17_3",23.939,23
"2021_9_20_18_0",23.117,22.2
"2021_9_20_18_1",22.112,21.5
"2021_9_20_18_2",21.506,20.9
"2021_9_20_18_3",20.619,20
"2021_9_20_19_0",19.929,19.1
"2021_9_20_19_1",18.935,18.5
"2021_9_20_19_2",18.243,17.8
"2021_9_20_19_3",18.007,17.4
"2021_9_20_20_0",18.215,17.5
"2021_9_20_20_1",17.98,17.5
"2021_9_20_20_2",18.192,17.6
"2021_9_20_20_3",18.182,17.5
"2021_9_20_21_0",18.25,17.6
"2021_9_20_21_1",18.295,17.6
"2021_9_20_21_2",18.076,17.3
"2021_9_20_21_3",17.913,17.1
"2021_9_20_22_0",17.822,17.1
"2021_9_20_22_1",17.691,16.8
"2021_9_20_22_2",17.397,16.5
"2021_9_20_22_3",17.262,16.3
"2021_9_20_23_0",17.046,16.1
"2021_9_20_23_1",16.872,15.9
"2021_9_20_23_2",16.658,15.7
"2021_9_20_23_3",16.68,15.6
"2021_9_21_0_0",16.598,15.5
"2021_9_21_0_1",16.281,15.4
"2021_9_21_0_2",16.278,15.4
"2021_9_21_0_3",16.254,15.3
"2021_9_21_1_0",16.208,15.3
"2021_9_21_1_1",16.18,15.2
"2021_9_21_1_2",15.985,15.1
"2021_9_21_1_3",15.779,14.8
"2021_9_21_2_0",15.742,14.8
"2021_9_21_2_1",15.807,15
"2021_9_21_2_2",15.791,14.9
"2021_9_21_2_3",15.482,14.7
"2021_9_21_3_0",15.26,14.3
"2021_9_21_3_1",14.818,14.1
"2021_9_21_3_2",14.903,14.2
"2021_9_21_3_3",14.918,14.3
"2021_9_21_4_0",15.039,14.4
"2021_9_21_4_1",14.972,14.4
"2021_9_21_4_2",15.024,14.5
"2021_9_21_4_3",15.07,14.5
"2021_9_21_5_0",15.106,14.4
"2021_9_21_5_1",15.06,14.5
"2021_9_21_5_2",15.151,14.6
"2021_9_21_5_3",15.27,14.6
"2021_9_21_6_0",15.258,14.4
"2021_9_21_6_1",14.906,14.1
"2021_9_21_6_2",14.855,13.9
"2021_9_21_6_3",14.43,13.5
"2021_9_21_7_0",13.771,13
"2021_9_21_7_1",13.545,12.6
"2021_9_21_7_2",13.463,12.6
"2021_9_21_7_3",13.865,13.1
"2021_9_21_8_0",14.478,13.8
"2021_9_21_8_1",15.977,15
"2021_9_21_8_2",17.263,16.1
"2021_9_21_8_3",17.727,16.6
"2021_9_21_9_0",18.409,17.3
"2021_9_21_9_1",19.169,18.1
"2021_9_21_9_2",20.936,19.6
"2021_9_21_9_3",21.161,19.9
"2021_9_21_10_0",21.864,20.7
"2021_9_21_10_1",22.25,21.2
"2021_9_21_10_2",22.98,21.6
"2021_9_21_10_3",23.781,22.1
"2021_9_21_11_0",24.045,22.2
"2021_9_21_11_1",24.954,23.6
"2021_9_21_11_2",26.989,25.6
"2021_9_21_11_3",25.536,24.7
"2021_9_21_12_0",24.032,23.2
"2021_9_21_12_1",24.205,22.8
"2021_9_21_12_2",22.682,21.6
"2021_9_21_12_3",24.644,24.4
"2021_9_21_13_0",25.207,25.4
"2021_9_21_13_1",26.103,27.2
"2021_9_21_13_2",25.541,27.6
"2021_9_21_13_3",25.146,26.3
"2021_9_21_14_0",24.903,27.8
"2021_9_21_14_1",24.641,28.2
"2021_9_21_14_2",24.815,27.8
"2021_9_21_14_3",25.083,27.4
"2021_9_21_15_0",24.977,27.1
"2021_9_21_15_1",23.576,26.6
"2021_9_21_15_2",25.427,25.5
"2021_9_21_15_3",24.118,25.1
"2021_9_21_16_0",24.836,25.6
"2021_9_21_16_1",25.11,25.2
"2021_9_21_16_2",25.036,25.1
"2021_9_21_16_3",24.983,24.8
"2021_9_21_17_0",24.613,23.6
"2021_9_21_17_1",22.645,22.7
"2021_9_21_17_2",24.033,23.3
"2021_9_21_17_3",23.357,22.8
"2021_9_21_18_0",22.549,21.9
"2021_9_21_18_1",21.715,21
"2021_9_21_18_2",20.986,20.3
"2021_9_21_18_3",20.314,19.5
"2021_9_21_19_0",19.258,18.6
"2021_9_21_19_1",18.433,17.6
"2021_9_21_19_2",17.427,16.6
"2021_9_21_19_3",16.58,15.8
"2021_9_21_20_0",16.037,15.3
"2021_9_21_20_1",15.745,14.9
"2021_9_21_20_2",15.549,14.8
"2021_9_21_20_3",15.309,14.4
"2021_9_21_21_0",14.955,14.2
"2021_9_21_21_1",14.791,14
"2021_9_21_21_2",14.489,13.8
"2021_9_21_21_3",14.421,13.6
"2021_9_21_22_0",14.174,13.4
"2021_9_21_22_1",14.104,13.3
"2021_9_21_22_2",14.03,13.2
"2021_9_21_22_3",13.885,13.2
"2021_9_21_23_0",13.93,13.3
"2021_9_21_23_1",14.092,13.3
"2021_9_21_23_2",14.253,13.2
"2021_9_21_23_3",13.882,13
"2021_9_22_0_0",13.452,12.8
"2021_9_22_0_1",13.538,12.6
"2021_9_22_0_2",13.075,12.4
"2021_9_22_0_3",12.916,12.1
"2021_9_22_1_0",12.892,12.1
"2021_9_22_1_1",12.948,11.9
"2021_9_22_1_2",12.642,11.9
"2021_9_22_1_3",12.438,11.7
"2021_9_22_2_0",12.42,11.6
"2021_9_22_2_1",12.567,11.8
"2021_9_22_2_2",13.114,12.4
"2021_9_22_2_3",13.675,13
"2021_9_22_3_0",14.042,13.3
"2021_9_22_3_1",14.162,13.6
"2021_9_22_3_2",14.436,13.8
"2021_9_22_3_3",14.664,13.9
"2021_9_22_4_0",14.744,14
"2021_9_22_4_1",14.676,13.6
"2021_9_22_4_2",14.409,13.7
"2021_9_22_4_3",14.59,13.7
"2021_9_22_5_0",14.593,13.6
"2021_9_22_5_1",14.421,13.7
"2021_9_22_5_2",14.548,13.9
"2021_9_22_5_3",14.777,14
"2021_9_22_6_0",14.788,13.9
"2021_9_22_6_1",14.827,13.9
"2021_9_22_6_2",14.927,14
"2021_9_22_6_3",14.961,14
"2021_9_22_7_0",14.731,13.8
"2021_9_22_7_1",14.498,13.7
"2021_9_22_7_2",14.604,13.8
"2021_9_22_7_3",15.32,14.2
"2021_9_22_8_0",15.727,14.3
"2021_9_22_8_1",15.797,14.7
"2021_9_22_8_2",16.381,15.1
"2021_9_22_8_3",16.091,15.5
"2021_9_22_9_0",16.993,16
"2021_9_22_9_1",17.541,16.7
"2021_9_22_9_2",17.843,17
"2021_9_22_9_3",18.323,17.6
"2021_9_22_10_0",18.692,17.8
"2021_9_22_10_1",19.836,18.5
"2021_9_22_9_1",19.897,16.7
"2021_9_22_10_2",20.034,19
"2021_9_22_10_3",19.859,19.1
"2021_9_22_11_0",22.244,19.4
"2021_9_22_11_1",21.919,20.7
"2021_9_22_11_2",22.241,21.2
"2021_9_22_11_3",23.045,21.9
"2021_9_22_12_0",23.832,22.8
"2021_9_22_12_1",23.874,24.6
"2021_9_22_12_2",24.021,23.6
"2021_9_22_12_3",24.038,23.5
"2021_9_22_13_0",27.152,24.5
"2021_9_22_13_1",28.136,28.2
"2021_9_22_13_2",22.663,26.9
"2021_9_22_13_3",26.295,24.4
"2021_9_22_14_0",26.52,28
"2021_9_22_14_1",26.829,29.6
"2021_9_22_14_2",26.503,28.2
"2021_9_22_14_3",24.053,25.5
"2021_9_22_15_0",23.019,23
"2021_9_22_15_1",24.542,23.7
"2021_9_22_15_2",23.701,24.9
"2021_9_22_15_3",23.925,23.9
"2021_9_22_16_0",23.624,23.4
"2021_9_22_16_1",22.907,22.9
"2021_9_22_16_2",23.839,23.6
"2021_9_22_16_3",23.13,23.1
"2021_9_22_17_0",21.7,22.3
"2021_9_22_17_1",22.172,21.4
"2021_9_22_17_2",22.211,21.6
"2021_9_22_17_3",21.555,21.4
"2021_9_22_18_0",20.845,20.8
"2021_9_22_18_1",19.743,19.9
"2021_9_22_18_2",19.068,18.9
"2021_9_22_18_3",18.64,18.2
"2021_9_22_19_0",17.879,17.5
"2021_9_22_19_1",17.037,16.6
