"timestamp_normalizzato","target","evja_temp"
"2021_9_17_16_3",28.74,26.8
"2021_9_17_17_0",28.825,26.5
"2021_9_17_17_1",28.182,26.1
"2021_9_17_17_2",26.851,25.6
"2021_9_17_17_3",26.192,25.3
"2021_9_17_18_0",25.503,24.7
"2021_9_17_18_1",24.751,24.3
"2021_9_17_18_2",24.324,23.7
"2021_9_17_18_3",23.608,23.1
"2021_9_17_19_0",22.752,22.4
"2021_9_17_19_1",21.843,21.5
"2021_9_17_19_2",21.193,20.6
"2021_9_17_19_3",20.638,20
"2021_9_17_20_0",19.814,19.3
"2021_9_17_20_1",19.505,18.9
"2021_9_17_20_2",19.056,18.6
"2021_9_17_20_3",19.06,18.5
"2021_9_17_21_0",19.161,18.6
"2021_9_17_21_1",19.358,18.6
"2021_9_17_21_2",19.13,18.4
"2021_9_17_21_3",19.001,18.2
"2021_9_17_22_0",19.178,18.6
"2021_9_17_22_1",19.759,18.9
"2021_9_17_22_2",19.801,18.8
"2021_9_17_22_3",19.685,18.7
"2021_9_17_23_0",19.261,18.5
"2021_9_17_23_1",19.077,18.3
"2021_9_17_23_2",18.875,18
"2021_9_17_23_3",18.726,17.9
"2021_9_18_0_0",18.837,17.9
"2021_9_18_0_1",18.715,17.8
"2021_9_18_0_2",18.442,17.5
"2021_9_18_0_3",18.194,17.4
"2021_9_18_1_0",17.804,17.1
"2021_9_18_1_1",17.598,16.9
"2021_9_18_1_2",17.439,16.5
"2021_9_18_1_3",17.025,16.2
"2021_9_18_2_0",17.048,16.2
"2021_9_18_2_1",17.061,16.2
"2021_9_18_2_2",17.446,16.6
"2021_9_18_2_3",18.01,17.2
"2021_9_18_3_0",18.345,17.4
"2021_9_18_3_1",18.283,17.4
"2021_9_18_3_2",18.182,17.3
"2021_9_18_3_3",18.128,17.3
"2021_9_18_4_0",18.047,17.1
"2021_9_18_4_1",17.855,16.9
"2021_9_18_4_2",17.555,16.6
"2021_9_18_4_3",17.592,16.6
"2021_9_18_5_0",17.51,16.7
"2021_9_18_5_1",17.592,16.8
"2021_9_18_5_2",17.803,17
"2021_9_18_5_3",17.953,17.1
"2021_9_18_6_0",17.989,17.1
"2021_9_18_6_1",18.128,17.4
"2021_9_18_6_2",18.241,17.4
"2021_9_18_6_3",18.133,17.4
"2021_9_18_7_0",18.087,17.4
"2021_9_18_7_1",18.228,17.6
"2021_9_18_7_2",18.32,17.6
"2021_9_18_7_3",18.359,17.6
"2021_9_18_8_0",18.353,17.7
"2021_9_18_8_1",18.753,18.1
"2021_9_18_8_2",19.097,18.4
"2021_9_18_8_3",19.874,19.2
"2021_9_18_9_0",19.891,19.3
"2021_9_18_9_1",20.052,19.5
"2021_9_18_9_2",21.045,20.6
"2021_9_18_9_3",22.025,21.3
"2021_9_18_10_0",22.414,21.8
"2021_9_18_10_1",22.827,22.8
"2021_9_18_10_2",24.042,23.5
"2021_9_18_10_3",22.916,22.6
"2021_9_18_11_0",22.652,22.6
"2021_9_18_11_1",24.452,24.4
"2021_9_18_11_2",24.836,25.4
"2021_9_18_11_3",24.572,25.6
"2021_9_18_12_0",24.714,24.7
"2021_9_18_12_1",25.708,26.1
"2021_9_18_12_2",26.204,26.3
"2021_9_18_12_3",26.821,26.7
"2021_9_18_13_0",24.875,26.2
"2021_9_18_13_1",26.825,27.3
"2021_9_18_13_2",26.555,27.9
"2021_9_18_13_3",27.087,28.5
"2021_9_18_14_0",28.416,30.7
"2021_9_18_14_1",28.793,31.4
"2021_9_18_14_2",27.451,29.9
"2021_9_18_14_3",27.202,30.1
"2021_9_18_15_0",28.309,29.8
"2021_9_18_15_1",27.41,28.3
"2021_9_18_15_2",28.906,30
"2021_9_18_15_3",26.433,26.8
"2021_9_18_16_0",28.103,27.6
"2021_9_18_16_1",30.329,27.7
"2021_9_18_16_2",29.579,27.4
"2021_9_18_16_3",28.402,26.4
"2021_9_18_17_0",28.023,26.1
"2021_9_18_17_1",27.404,25.8
"2021_9_18_17_2",26.858,25.4
"2021_9_18_17_3",25.796,24.9
"2021_9_18_18_0",25.372,24.5
"2021_9_18_18_1",24.472,23.9
"2021_9_18_18_2",23.925,23.5
"2021_9_18_18_3",23.343,22.8
"2021_9_18_19_0",22.678,22.1
"2021_9_18_19_1",21.713,21.2
"2021_9_18_19_2",21.221,20.7
"2021_9_18_19_3",21.306,20.7
"2021_9_18_20_0",21.443,21
"2021_9_18_20_1",21.58,20.9
"2021_9_18_20_2",21.457,20.8
"2021_9_18_20_3",21.291,20.6
"2021_9_18_21_0",21.209,20.6
"2021_9_18_21_1",21.191,20.5
"2021_9_18_21_2",20.999,20.4
"2021_9_18_21_3",21,20.4
"2021_9_18_22_0",21.008,20.4
"2021_9_18_22_1",20.993,20.2
"2021_9_18_22_2",20.656,19.9
"2021_9_18_22_3",20.533,19.7
"2021_9_18_23_0",20.268,19.4
"2021_9_18_23_1",20.146,19.4
"2021_9_18_23_2",20.107,19.4
"2021_9_18_23_3",20.101,19.2
"2021_9_19_0_0",19.887,19
"2021_9_19_0_1",19.747,18.9
"2021_9_19_0_2",19.683,18.8
"2021_9_19_0_3",19.499,18.6
"2021_9_19_1_0",19.276,18.4
"2021_9_19_1_1",19.084,18.4
"2021_9_19_1_2",18.99,18.1
"2021_9_19_1_3",18.821,18
"2021_9_19_2_0",18.894,18.1
"2021_9_19_2_1",18.809,17.9
"2021_9_19_2_2",18.784,17.9
"2021_9_19_2_3",18.772,17.9
"2021_9_19_3_0",18.699,17.8
"2021_9_19_3_1",18.499,17.6
"2021_9_19_3_2",18.497,17.8
"2021_9_19_3_3",18.757,17.9
"2021_9_19_4_0",18.834,17.9
"2021_9_19_4_1",18.825,18
"2021_9_19_4_2",18.773,18
"2021_9_19_4_3",18.834,18
"2021_9_19_5_0",18.674,17.7
"2021_9_19_5_1",18.516,17.7
"2021_9_19_5_2",18.51,17.7
"2021_9_19_5_3",18.469,17.6
"2021_9_19_6_0",18.528,17.6
"2021_9_19_6_1",18.622,17.8
"2021_9_19_6_2",18.61,17.7
"2021_9_19_6_3",18.567,17.7
"2021_9_19_7_0",18.552,17.6
"2021_9_19_7_1",18.555,17.8
"2021_9_19_7_2",18.751,17.9
"2021_9_19_7_3",18.979,18.1
"2021_9_19_8_0",19.368,18.5
"2021_9_19_8_1",19.908,19.2
"2021_9_19_8_2",21.305,20.5
"2021_9_19_8_3",20.412,19.7
"2021_9_19_9_0",20.254,19.5
"2021_9_19_9_1",20.79,20
"2021_9_19_9_2",21.533,21
"2021_9_19_9_3",21.839,20.9
"2021_9_19_10_0",21.704,21.6
"2021_9_19_10_1",23.397,23.2
"2021_9_19_10_2",23,22.4
"2021_9_19_10_3",23.898,23.5
"2021_9_19_11_0",24.041,23.5
"2021_9_19_11_1",22.194,21.7
"2021_9_19_11_2",21.19,20.5
"2021_9_19_11_3",20.429,19.5
"2021_9_19_12_0",19.871,19.2
"2021_9_19_12_1",20.278,19.4
"2021_9_19_12_2",21.103,20.4
"2021_9_19_12_3",21.141,20.2
"2021_9_19_13_0",20.348,19.9
"2021_9_19_13_1",22.559,21.7
"2021_9_19_13_2",24.231,22.8
"2021_9_19_13_3",21.61,20.7
"2021_9_19_14_0",20.656,19.9
"2021_9_19_14_1",20.382,19.5
"2021_9_19_14_2",20.557,19.8
"2021_9_19_14_3",20.649,19.8
"2021_9_19_15_0",21.7,23
"2021_9_19_15_1",23.028,22.2
"2021_9_19_15_2",22,21.2
"2021_9_19_15_3",21.388,20.6
"2021_9_19_16_0",20.26,19.6
"2021_9_19_16_1",20.223,19.1
"2021_9_19_16_2",25.099,21.5
"2021_9_19_16_3",25.618,22.3
"2021_9_19_17_0",24.729,21.9
"2021_9_19_17_1",23.972,21.5
"2021_9_19_17_2",21.6,21.3
"2021_9_19_17_3",22.471,21.2
"2021_9_19_18_0",21.767,21
"2021_9_19_18_1",21.217,20.4
"2021_9_19_18_2",20.128,19.3
"2021_9_19_18_3",19.478,18.6
"2021_9_19_19_0",19.1,18.2
"2021_9_19_19_1",18.182,17.3
"2021_9_19_19_2",18.143,17
"2021_9_19_19_3",17.714,16.8
"2021_9_19_20_0",17.329,16.6
"2021_9_19_20_1",17.317,16.3
"2021_9_19_20_2",16.719,15.8
"2021_9_19_20_3",16.405,15.4
"2021_9_19_21_0",16.073,15.2
"2021_9_19_21_1",15.797,15
"2021_9_19_21_2",15.415,14.8
"2021_9_19_21_3",15.588,14.7
"2021_9_19_22_0",15.376,14.5
"2021_9_19_22_1",15.143,14.2
"2021_9_19_22_2",14.903,14
"2021_9_19_22_3",14.638,13.9
"2021_9_19_23_0",14.749,13.7
"2021_9_19_23_1",14.276,13.6
"2021_9_19_23_2",14.203,13.4
"2021_9_19_23_3",13.891,13.2
"2021_9_20_0_0",14.053,12.9
"2021_9_20_0_1",13.759,12.9
"2021_9_20_0_2",13.586,13.1
"2021_9_20_0_3",14.008,13.2
"2021_9_20_1_0",14.249,13.3
"2021_9_20_1_1",14.141,13.2
"2021_9_20_1_2",13.817,13
"2021_9_20_1_3",13.91,12.9
"2021_9_20_2_0",13.637,12.7
"2021_9_20_2_1",13.397,12.6
"2021_9_20_2_2",13.222,12.4
"2021_9_20_2_3",13.282,12.4
"2021_9_20_3_0",13.04,12.3
"2021_9_20_3_1",13.088,12
"2021_9_20_3_2",12.886,11.9
"2021_9_20_3_3",13.233,12.1
"2021_9_20_4_0",12.85,12.1
"2021_9_20_4_1",12.984,12
"2021_9_20_4_2",12.862,11.9
"2021_9_20_4_3",12.736,11.7
"2021_9_20_5_0",12.352,11.5
"2021_9_20_5_1",12.118,11.2
"2021_9_20_5_2",12.098,11.2
"2021_9_20_5_3",11.954,11
"2021_9_20_6_0",11.722,10.8
"2021_9_20_6_1",11.508,10.8
"2021_9_20_6_2",11.658,10.7
"2021_9_20_6_3",11.96,11.1
"2021_9_20_7_0",12.267,11.3
"2021_9_20_7_1",12.216,11.4
"2021_9_20_7_2",12.394,11.5
"2021_9_20_7_3",12.775,11.9
"2021_9_20_8_0",13.789,12.9
"2021_9_20_8_1",14.943,14
"2021_9_20_8_2",16.134,14.8
"2021_9_20_8_3",16.494,15.6
"2021_9_20_9_0",17.684,16.5
"2021_9_20_9_1",18.588,17.6
"2021_9_20_9_2",19.478,18.4
"2021_9_20_9_3",20.277,19.5
"2021_9_20_10_0",20.595,20
"2021_9_20_10_1",20.981,20.9
"2021_9_20_10_2",22.257,21.4
"2021_9_20_10_3",22.739,22.3
"2021_9_20_11_0",22.353,22.6
"2021_9_20_11_1",22.967,23.2
"2021_9_20_11_2",23.153,23.7
"2021_9_20_11_3",23.978,24.1
"2021_9_20_12_0",23.881,24.4
"2021_9_20_12_1",24.721,25.2
"2021_9_20_12_2",25.472,26
"2021_9_20_12_3",26.004,25.9
"2021_9_20_13_0",23.457,24.2
"2021_9_20_13_1",24.882,25.9
"2021_9_20_13_2",23.966,27.4
"2021_9_20_13_3",25.158,27.3
"2021_9_20_14_0",25.834,27
"2021_9_20_14_1",26.272,29
"2021_9_20_14_2",26.596,29.8
"2021_9_20_14_3",26.913,29.1
"2021_9_20_15_0",25.627,28
"2021_9_20_15_1",26.645,28.6
"2021_9_20_15_2",27.017,28.5
"2021_9_20_15_3",27.094,27.1
"2021_9_20_16_0",27.605,26.9
"2021_9_20_16_1",27.519,25.9
"2021_9_20_16_2",28.645,25.4
"2021_9_20_16_3",26.634,24.9
"2021_9_20_17_0",26.314,24.3
"2021_9_20_17_1",25.43,23.8
"2021_9_20_17_2",24.653,23.4
"2021_9_20_17_3",24.077,23
"2021_9_20_18_0",23.156,22.2
"2021_9_20_18_1",22.15,21.5
"2021_9_20_18_2",21.555,20.9
"2021_9_20_18_3",20.708,20
"2021_9_20_19_0",19.859,19.1
"2021_9_20_19_1",19.071,18.5
"2021_9_20_19_2",18.403,17.8
"2021_9_20_19_3",18.066,17.4
"2021_9_20_20_0",18.115,17.5
"2021_9_20_20_1",18.076,17.5
"2021_9_20_20_2",18.127,17.6
"2021_9_20_20_3",18.053,17.5
"2021_9_20_21_0",18.166,17.6
"2021_9_20_21_1",18.383,17.6
"2021_9_20_21_2",18.106,17.3
"2021_9_20_21_3",17.919,17.1
"2021_9_20_22_0",17.824,17.1
"2021_9_20_22_1",17.641,16.8
"2021_9_20_22_2",17.421,16.5
"2021_9_20_22_3",17.195,16.3
"2021_9_20_23_0",17.091,16.1
"2021_9_20_23_1",16.935,15.9
"2021_9_20_23_2",16.72,15.7
"2021_9_20_23_3",16.634,15.6
"2021_9_21_0_0",16.521,15.5
"2021_9_21_0_1",16.379,15.4
"2021_9_21_0_2",16.326,15.4
"2021_9_21_0_3",16.318,15.3
"2021_9_21_1_0",16.235,15.3
"2021_9_21_1_1",16.217,15.2
"2021_9_21_1_2",16.028,15.1
"2021_9_21_1_3",15.7,14.8
"2021_9_21_2_0",15.776,14.8
"2021_9_21_2_1",15.897,15
"2021_9_21_2_2",15.845,14.9
"2021_9_21_2_3",15.531,14.7
"2021_9_21_3_0",15.315,14.3
"2021_9_21_3_1",15.039,14.1
"2021_9_21_3_2",15.043,14.2
"2021_9_21_3_3",15.015,14.3
"2021_9_21_4_0",15.084,14.4
"2021_9_21_4_1",15.178,14.4
"2021_9_21_4_2",15.136,14.5
"2021_9_21_4_3",15.042,14.5
"2021_9_21_5_0",15.025,14.4
"2021_9_21_5_1",15.149,14.5
"2021_9_21_5_2",15.314,14.6
"2021_9_21_5_3",15.224,14.6
"2021_9_21_6_0",15.326,14.4
"2021_9_21_6_1",14.819,14.1
"2021_9_21_6_2",14.777,13.9
"2021_9_21_6_3",14.286,13.5
"2021_9_21_7_0",13.599,13
"2021_9_21_7_1",13.508,12.6
"2021_9_21_7_2",13.514,12.6
"2021_9_21_7_3",13.825,13.1
"2021_9_21_8_0",14.43,13.8
"2021_9_21_8_1",15.81,15
"2021_9_21_8_2",16.994,16.1
"2021_9_21_8_3",17.419,16.6
"2021_9_21_9_0",17.998,17.3
"2021_9_21_9_1",18.66,18.1
"2021_9_21_9_2",20.216,19.6
"2021_9_21_9_3",20.497,19.9
"2021_9_21_10_0",21.079,20.7
"2021_9_21_10_1",21.904,21.2
"2021_9_21_10_2",22.049,21.6
"2021_9_21_10_3",22.908,22.1
"2021_9_21_11_0",22.748,22.2
"2021_9_21_11_1",23.292,23.6
"2021_9_21_11_2",25.591,25.6
"2021_9_21_11_3",24.791,24.7
"2021_9_21_12_0",23.504,23.2
"2021_9_21_12_1",23.539,22.8
"2021_9_21_12_2",22.103,21.6
"2021_9_21_12_3",23.996,24.4
"2021_9_21_13_0",24.721,25.4
"2021_9_21_13_1",25.531,27.2
"2021_9_21_13_2",25.062,27.6
"2021_9_21_13_3",24.924,26.3
"2021_9_21_14_0",24.922,27.8
"2021_9_21_14_1",24.469,28.2
"2021_9_21_14_2",24.416,27.8
"2021_9_21_14_3",25.327,27.4
"2021_9_21_15_0",25.131,27.1
"2021_9_21_15_1",23.827,26.6
"2021_9_21_15_2",26.134,25.5
"2021_9_21_15_3",24.717,25.1
"2021_9_21_16_0",25.495,25.6
"2021_9_21_16_1",25.927,25.2
"2021_9_21_16_2",27.918,25.1
"2021_9_21_16_3",27.138,24.8
"2021_9_21_17_0",25.456,23.6
"2021_9_21_17_1",22.417,22.7
"2021_9_21_17_2",24.451,23.3
"2021_9_21_17_3",23.364,22.8
"2021_9_21_18_0",22.513,21.9
"2021_9_21_18_1",21.67,21
"2021_9_21_18_2",20.781,20.3
"2021_9_21_18_3",20.193,19.5
"2021_9_21_19_0",19.27,18.6
"2021_9_21_19_1",18.234,17.6
"2021_9_21_19_2",17.196,16.6
"2021_9_21_19_3",16.819,15.8
"2021_9_21_20_0",16.113,15.3
"2021_9_21_20_1",15.666,14.9
"2021_9_21_20_2",15.318,14.8
"2021_9_21_20_3",14.873,14.4
"2021_9_21_21_0",14.673,14.2
"2021_9_21_21_1",14.632,14
"2021_9_21_21_2",14.274,13.8
"2021_9_21_21_3",14.333,13.6
"2021_9_21_22_0",13.933,13.4
"2021_9_21_22_1",13.985,13.3
"2021_9_21_22_2",13.844,13.2
"2021_9_21_22_3",13.742,13.2
"2021_9_21_23_0",14.021,13.3
"2021_9_21_23_1",14.084,13.3
"2021_9_21_23_2",14.143,13.2
"2021_9_21_23_3",13.837,13
"2021_9_22_0_0",13.787,12.8
"2021_9_22_0_1",13.213,12.6
"2021_9_22_0_2",13.169,12.4
"2021_9_22_0_3",12.782,12.1
"2021_9_22_1_0",12.689,12.1
"2021_9_22_1_1",12.725,11.9
"2021_9_22_1_2",12.414,11.9
"2021_9_22_1_3",12.071,11.7
"2021_9_22_2_0",12.263,11.6
"2021_9_22_2_1",12.264,11.8
"2021_9_22_2_2",12.901,12.4
"2021_9_22_2_3",13.524,13
"2021_9_22_3_0",13.885,13.3
"2021_9_22_3_1",14.03,13.6
"2021_9_22_3_2",14.501,13.8
"2021_9_22_3_3",14.598,13.9
"2021_9_22_4_0",14.689,14
"2021_9_22_4_1",14.397,13.6
"2021_9_22_4_2",14.391,13.7
"2021_9_22_4_3",14.527,13.7
"2021_9_22_5_0",14.441,13.6
"2021_9_22_5_1",14.477,13.7
"2021_9_22_5_2",14.538,13.9
"2021_9_22_5_3",14.708,14
"2021_9_22_6_0",14.695,13.9
"2021_9_22_6_1",14.735,13.9
"2021_9_22_6_2",14.719,14
"2021_9_22_6_3",14.622,14
"2021_9_22_7_0",14.578,13.8
"2021_9_22_7_1",14.447,13.7
"2021_9_22_7_2",14.466,13.8
"2021_9_22_7_3",15.078,14.2
"2021_9_22_8_0",15.291,14.3
"2021_9_22_8_1",15.399,14.7
"2021_9_22_8_2",16.059,15.1
"2021_9_22_8_3",16.102,15.5
"2021_9_22_9_0",16.729,16
"2021_9_22_9_1",17.198,16.7
"2021_9_22_9_2",17.611,17
"2021_9_22_9_3",18.158,17.6
"2021_9_22_10_0",18.466,17.8
"2021_9_22_10_1",19.17,18.5
"2021_9_22_9_1",19.279,16.7
"2021_9_22_10_2",19.756,19
"2021_9_22_10_3",19.618,19.1
"2021_9_22_11_0",21.135,19.4
"2021_9_22_11_1",21.102,20.7
"2021_9_22_11_2",21.588,21.2
"2021_9_22_11_3",22.592,21.9
"2021_9_22_12_0",23.037,22.8
"2021_9_22_12_1",23.288,24.6
"2021_9_22_12_2",23.189,23.6
"2021_9_22_12_3",23.815,23.5
"2021_9_22_13_0",26.178,24.5
"2021_9_22_13_1",26.63,28.2
"2021_9_22_13_2",22.793,26.9
"2021_9_22_13_3",25.315,24.4
"2021_9_22_14_0",26.085,28
"2021_9_22_14_1",26.63,29.6
"2021_9_22_14_2",26.103,28.2
"2021_9_22_14_3",23.539,25.5
"2021_9_22_15_0",22.75,23
"2021_9_22_15_1",24.685,23.7
"2021_9_22_15_2",23.83,24.9
"2021_9_22_15_3",23.584,23.9
"2021_9_22_16_0",23.232,23.4
"2021_9_22_16_1",23.53,22.9
"2021_9_22_16_2",26.292,23.6
"2021_9_22_16_3",24.161,23.1
"2021_9_22_17_0",22.066,22.3
"2021_9_22_17_1",22.684,21.4
"2021_9_22_17_2",22.455,21.6
"2021_9_22_17_3",21.716,21.4
"2021_9_22_18_0",20.951,20.8
"2021_9_22_18_1",19.856,19.9
"2021_9_22_18_2",19.093,18.9
"2021_9_22_18_3",18.543,18.2
"2021_9_22_19_0",17.524,17.5
"2021_9_22_19_1",17.082,16.6
"2021_9_22_19_2",16.716,16
"2021_9_22_19_3",16.207,15.6
"2021_9_22_20_0",15.712,15.2
"2021_9_22_20_1",15.372,14.8
"2021_9_22_20_2",15.266,14.6
"2021_9_22_20_3",15.342,14.6
"2021_9_22_21_0",15.525,14.7
"2021_9_22_21_1",15.29,14.6
"2021_9_22_21_2",15.464,14.6
"2021_9_22_21_3",15.145,14.4
"2021_9_22_22_0",14.981,14.2
"2021_9_22_22_1",14.475,14
"2021_9_22_22_2",14.361,13.7
"2021_9_22_22_3",14.238,13.7
"2021_9_22_23_0",13.873,13.4
"2021_9_22_23_1",13.906,13
"2021_9_22_23_2",13.775,13
"2021_9_22_23_3",13.526,12.8
"2021_9_23_0_0",13.526,12.5
"2021_9_23_0_1",13.194,12.4
"2021_9_23_0_2",13.01,12.4
"2021_9_23_0_3",13.353,12.3
"2021_9_23_1_0",12.835,12.1
"2021_9_23_1_1",12.963,12
"2021_9_23_1_2",12.797,11.9
"2021_9_23_1_3",12.722,11.9
"2021_9_23_2_0",12.686,11.7
"2021_9_23_2_1",12.372,11.5
"2021_9_23_2_2",12.198,11.3
"2021_9_23_2_3",12.009,11.3
"2021_9_23_3_0",11.877,11.2
"2021_9_23_3_1",11.757,11.1
"2021_9_23_3_2",11.757,10.8
"2021_9_23_3_3",11.56,10.8
"2021_9_23_4_0",11.601,10.7
"2021_9_23_4_1",11.14,10.6
"2021_9_23_4_2",11.23,10.4
"2021_9_23_4_3",10.953,10.4
"2021_9_23_5_0",10.93,10.3
"2021_9_23_5_1",10.899,10.1
"2021_9_23_5_2",10.744,10
"2021_9_23_5_3",10.696,10.1
"2021_9_23_6_0",10.777,9.9
"2021_9_23_6_1",10.683,9.8
"2021_9_23_6_2",10.623,9.8
"2021_9_23_6_3",10.418,9.6
"2021_9_23_7_0",10.429,9.6
"2021_9_23_7_1",10.458,9.7
"2021_9_23_7_2",11.044,10
"2021_9_23_7_3",12.027,10.8
"2021_9_23_8_0",13.216,11.7
"2021_9_23_8_1",14.447,12.9
"2021_9_23_8_2",16.049,14.2
"2021_9_23_8_3",17.369,15.6
"2021_9_23_9_0",17.911,16.8
"2021_9_23_9_1",18.869,17.8
"2021_9_23_9_2",19.221,18.8
"2021_9_23_9_3",20.423,19.6
"2021_9_23_10_0",21.215,20.6
"2021_9_23_10_1",21.878,21.2
"2021_9_23_10_2",22.739,21.8
"2021_9_23_10_3",23.271,22.4
"2021_9_23_11_0",23.345,23.3
"2021_9_23_11_1",22.925,23.5
"2021_9_23_11_2",23.925,22.7
"2021_9_23_11_3",24.987,23.1
"2021_9_23_12_0",25.778,25.4
"2021_9_23_12_1",24.782,26.5
"2021_9_23_12_2",23.351,24.6
"2021_9_23_12_3",22.105,23
"2021_9_23_13_0",23.693,23.8
"2021_9_23_13_1",22.738,23.2
"2021_9_23_13_2",25.028,23.9
"2021_9_23_13_3",25.368,26.8
"2021_9_23_14_0",23.391,26.8
"2021_9_23_14_1",25.025,23.7
"2021_9_23_14_2",26.806,28.3
"2021_9_23_14_3",25.854,29.1
"2021_9_23_15_0",27.089,28.5
"2021_9_23_15_1",27.439,28.9
"2021_9_23_15_2",26.512,27.8
"2021_9_23_15_3",27.744,27.4
"2021_9_23_16_0",26.491,27.2
"2021_9_23_16_1",26.543,25.8
"2021_9_23_16_2",26.827,23.8
"2021_9_23_16_3",26.986,23.9
"2021_9_23_17_0",26,24.4
"2021_9_23_17_1",24.366,24.1
"2021_9_23_17_2",23.312,23.5
"2021_9_23_17_3",22.604,22.4
"2021_9_23_18_0",21.809,21.7
"2021_9_23_18_1",20.542,20.9
"2021_9_23_18_2",19.57,19.7
"2021_9_23_18_3",18.62,18.8
"2021_9_23_19_0",17.645,17.8
"2021_9_23_19_1",16.871,16.9
"2021_9_23_19_2",16.181,16.2
"2021_9_23_19_3",15.988,15.6
"2021_9_23_20_0",15.524,15.1
"2021_9_23_20_1",15.031,14.7
"2021_9_23_20_2",14.801,14.4
"2021_9_23_20_3",14.306,14.1
"2021_9_23_21_0",14.235,13.8
"2021_9_23_21_1",14.194,13.6
"2021_9_23_21_2",13.903,13.4
"2021_9_23_21_3",13.918,13.2
"2021_9_23_22_0",13.732,13
"2021_9_23_22_1",13.464,12.7
"2021_9_23_22_2",13.469,12.8
"2021_9_23_22_3",13.354,12.6
"2021_9_23_23_0",13.203,12.6
"2021_9_23_23_1",13.162,12.5
"2021_9_23_23_2",12.87,12.3
"2021_9_23_23_3",12.755,12.1
"2021_9_24_0_0",12.589,11.9
"2021_9_24_0_1",12.252,11.7
"2021_9_24_0_2",12.075,11.4
"2021_9_24_0_3",11.893,11.2
"2021_9_24_1_0",11.877,11.2
"2021_9_24_1_1",11.663,11
"2021_9_24_1_2",11.529,10.8
"2021_9_24_1_3",11.491,10.8
"2021_9_24_2_0",11.266,10.7
"2021_9_24_2_1",11.228,10.6
"2021_9_24_2_2",11.18,10.4
"2021_9_24_2_3",11.076,10.3
"2021_9_24_3_0",10.857,10.2
"2021_9_24_3_1",10.513,10.1
"2021_9_24_3_2",10.521,10
"2021_9_24_3_3",10.433,9.8
"2021_9_24_4_0",10.401,9.8
"2021_9_24_4_1",10.214,9.8
"2021_9_24_4_2",10.259,9.6
"2021_9_24_4_3",10.185,9.5
"2021_9_24_5_0",9.918,9.6
"2021_9_24_5_1",10.107,9.4
"2021_9_24_5_2",10.036,9.3
"2021_9_24_5_3",9.993,9.2
"2021_9_24_6_0",10.063,9.3
"2021_9_24_6_1",9.943,9.2
"2021_9_24_6_2",9.604,9.1
"2021_9_24_6_3",9.578,9
"2021_9_24_7_0",9.586,8.9
"2021_9_24_7_1",9.901,8.9
"2021_9_24_7_2",10.02,9.1
"2021_9_24_7_3",11.16,9.6
"2021_9_24_8_0",12.102,10.5
"2021_9_24_8_1",13.36,11.6
"2021_9_24_8_2",14.539,12.9
"2021_9_24_8_3",15.95,14.1
"2021_9_24_9_0",16.825,15.2
"2021_9_24_9_1",17.391,16.1
"2021_9_24_9_2",18.252,17
"2021_9_24_9_3",19.068,18.2
"2021_9_24_10_0",19.374,19.2
"2021_9_24_10_1",20.449,20.1
"2021_9_24_10_2",21.026,20.9
"2021_9_24_10_3",21.84,21.2
"2021_9_24_11_0",22.781,22.1
"2021_9_24_11_1",23.241,23.1
"2021_9_24_11_2",24.058,23.9
"2021_9_24_11_3",24.284,24.6
"2021_9_24_12_0",24.801,24.9
"2021_9_24_12_1",24.782,24.9
"2021_9_24_12_2",24.888,25.8
"2021_9_24_12_3",25.146,25.5
"2021_9_24_13_0",24.91,26.1
"2021_9_24_13_1",25.387,27.2
"2021_9_24_13_2",25.399,27.4
"2021_9_24_13_3",26.082,27.6
"2021_9_24_14_0",26.776,28.9
"2021_9_24_14_1",26.488,29.3
"2021_9_24_14_2",26.802,28.9
"2021_9_24_14_3",26.619,29.1
"2021_9_24_15_0",27.313,29.5
"2021_9_24_15_1",27.087,28.9
"2021_9_24_15_2",28.114,27.9
"2021_9_24_15_3",28.052,27.1
"2021_9_24_16_0",29.018,27.4
"2021_9_24_16_1",30.548,26.6
"2021_9_24_16_2",29.699,26.3
"2021_9_24_16_3",29.098,25.5
"2021_9_24_17_0",27.365,25.2
"2021_9_24_17_1",25.737,24.7
"2021_9_24_17_2",24.499,24.3
"2021_9_24_17_3",24.091,23.7
"2021_9_24_18_0",23.27,23.2
"2021_9_24_18_1",22.36,22.3
"2021_9_24_18_2",21.091,21.3
"2021_9_24_18_3",20.234,20.1
"2021_9_24_19_0",19.426,19.1
"2021_9_24_19_1",19.039,18.3
"2021_9_24_19_2",18.97,18.3
"2021_9_24_19_3",18.647,18.4
"2021_9_24_20_0",18.341,18.2
"2021_9_24_20_1",17.513,17.4
"2021_9_24_20_2",16.96,16.7
"2021_9_24_20_3",16.698,16.4
"2021_9_24_21_0",16.232,15.8
"2021_9_24_21_1",15.861,15.5
"2021_9_24_21_2",16.549,15.7
"2021_9_24_21_3",16.338,15.8
"2021_9_24_22_0",16.25,15.7
"2021_9_24_22_1",16.165,15.6
"2021_9_24_22_2",15.783,15.3
"2021_9_24_22_3",15.666,15.1
"2021_9_24_23_0",15.427,14.8
"2021_9_24_23_1",15.563,14.8
"2021_9_24_23_2",15.031,14.6
"2021_9_24_23_3",14.845,14.2
"2021_9_25_0_0",15.064,14.1
"2021_9_25_0_1",14.934,14.3
"2021_9_25_0_2",14.75,14
